timestamp,open,highest,lowest,close,volume
1609116900000, 21864.06, 21875.34, 21794.58, 21801.02, 5.119998
1609117200000, 21794.59, 21830.66, 21739.98, 21827.63, 10.036651
1609117500000, 21830.65, 22050, 21813.66, 22003.38, 24.393798
1609117800000, 22002.3, 22035.54, 21931, 21999.92, 20.421419
1609118100000, 22005.9, 22095.41, 21984.05, 22073.41, 12.444352
1609118400000, 22073.29, 22150.01, 22048.66, 22048.69, 13.713147
1609118700000, 22047.96, 22086.91, 21994.99, 22048.13, 6.879621
1609119000000, 22040.08, 22045.81, 21992.72, 22034.02, 4.500157
1609119300000, 22025.23, 22089, 22008.62, 22022.2, 3.66249
1609119600000, 22029.29, 22167.9, 22011.44, 22160, 7.948296
1609119900000, 22160, 22166.43, 22040.81, 22047.49, 9.661761
1609120200000, 22041.92, 22067.31, 22005.29, 22018.98, 3.683694
1609120500000, 22018.27, 22029.52, 21871.2, 21962.75, 24.401931
1609120800000, 21955.32, 22028, 21940.81, 22012, 2.911071
1609121100000, 22012.01, 22031.78, 21955.4, 21975.43, 3.970708
1609121400000, 21969.52, 21969.52, 21840.83, 21907.45, 5.648436
1609121700000, 21913.85, 21960.08, 21913.85, 21942.94, 6.699423
1609122000000, 21942.95, 21965.25, 21840.37, 21864.48, 6.405505
1609122300000, 21878.03, 21949.15, 21875.79, 21921.32, 2.816096
1609122600000, 21916.86, 22027, 21916.86, 22002.94, 5.36736
1609122900000, 22001.12, 22039.16, 21932.23, 21973.32, 13.547086
1609123200000, 21977.82, 21979.3, 21896.32, 21918.23, 2.725
1609123500000, 21918.37, 21950.9, 21890.72, 21950.56, 1.89185
1609123800000, 21950.92, 22019.51, 21934.52, 22019.51, 1.549095
1609124100000, 22019.81, 22037.15, 21991.21, 22004.93, 2.858839
1609124400000, 22002.71, 22068.06, 21997.27, 21997.27, 2.769207
1609124700000, 21989.79, 21989.79, 21904.02, 21937.09, 4.00108
1609125000000, 21938.28, 21949.51, 21902.6, 21944.51, 0.916379
1609125300000, 21938.9, 21970.38, 21902.6, 21902.6, 2.895818
1609125600000, 21910.99, 21961.25, 21876.15, 21961.25, 3.247138
1609125900000, 21955.97, 22035.44, 21947.28, 22002.75, 2.948809
1609126200000, 22007.7, 22081.92, 21986.29, 22042.17, 6.248205
1609126500000, 22043.18, 22125.9, 22038.21, 22089.98, 4.334412
1609126800000, 22089.97, 22100, 22054.47, 22100, 2.778936
1609127100000, 22098.89, 22098.89, 22029.76, 22061.14, 1.384747
1609127400000, 22053.39, 22098.49, 22029.73, 22057.49, 2.144873
1609127700000, 22058.55, 22150, 22026.71, 22148.41, 4.022128
1609128000000, 22146.67, 22170.86, 22043.21, 22059.25, 3.58081
1609128300000, 22049.62, 22059.14, 21986.6, 22015.06, 3.858322
1609128600000, 22005.44, 22020.13, 21969.57, 21991.37, 4.63595
1609128900000, 21992.22, 22037.69, 21967.94, 21971.8, 3.861748
1609129200000, 21973.39, 21994.1, 21961.31, 21976.2, 1.689299
1609129500000, 21976.21, 21989.29, 21900, 21911.75, 3.942002
1609129800000, 21919.62, 21986.23, 21919.62, 21981.84, 2.017048
1609130100000, 21989.68, 21990.41, 21920.09, 21925.62, 1.644425
1609130400000, 21925.98, 21978.88, 21915.5, 21939.16, 2.823392
1609130700000, 21939.87, 21944.19, 21898.88, 21929.6, 1.323069
1609131000000, 21925.87, 21935.1, 21888.87, 21930.48, 1.16303
1609131300000, 21929.17, 21982.54, 21817.43, 21840.65, 7.016269
1609131600000, 21827.03, 21892.15, 21797.71, 21892.15, 6.043161
1609131900000, 21893.64, 21970.15, 21892.55, 21970.15, 1.644669
1609132200000, 21975.76, 22017.99, 21963.71, 21987.17, 2.995669
1609132500000, 21987.01, 21999.52, 21943.48, 21961.88, 0.965185
1609132800000, 21964.98, 22041.62, 21918.84, 22029.94, 4.066468
1609133100000, 22019.18, 22053.11, 22013.74, 22025.69, 4.535709
1609133400000, 22025.13, 22034.49, 21985.87, 22001.73, 0.834527
1609133700000, 21990.01, 22007.24, 21904.32, 21919.38, 10.868756
1609134000000, 21925.44, 21976.41, 21913.86, 21965.26, 2.709907
1609134300000, 21972, 22017.27, 21925.95, 22016.62, 12.273602
1609134600000, 22016.63, 22019.51, 21887.56, 21904.91, 7.51002
1609134900000, 21907.72, 21961.52, 21900, 21920.1, 7.508572
1609135200000, 21915.54, 21968.02, 21884.5, 21959.48, 5.284256
1609135500000, 21951.1, 21969.18, 21897.64, 21963.06, 2.972104
1609135800000, 21963.84, 21963.84, 21913.85, 21948.7, 2.477202
1609136100000, 21948.9, 21948.9, 21875.45, 21903.36, 5.991057
1609136400000, 21903.36, 21937.64, 21876.55, 21899.95, 3.397988
1609136700000, 21910.76, 21973.43, 21910.76, 21952.97, 2.420716
1609137000000, 21954.28, 21968.91, 21904.69, 21923.48, 4.315405
1609137300000, 21919.6, 21947.65, 21896.64, 21932.72, 4.549602
1609137600000, 21937.63, 21998.31, 21937.63, 21967.86, 3.552594
1609137900000, 21959.92, 22062.45, 21959.92, 22062.45, 6.47625
1609138200000, 22066, 22079.61, 22050.04, 22055, 4.166789
1609138500000, 22055.01, 22065.87, 22038.23, 22058.53, 2.265771
1609138800000, 22047.6, 22126.25, 22029.8, 22117.04, 6.082119
1609139100000, 22110.05, 22150, 22104.91, 22123.42, 5.366435
1609139400000, 22146.57, 22172.6, 22123.44, 22156.2, 7.010728
1609139700000, 22153.01, 22173.81, 22020.24, 22055.16, 12.294355
1609140000000, 22050.32, 22172.7, 22050.32, 22110.63, 4.127296
1609140300000, 22101.96, 22143.34, 22092.94, 22113.62, 7.435056
1609140600000, 22110.83, 22139.79, 22076.57, 22089.98, 5.38993
1609140900000, 22090.01, 22159.88, 22076.47, 22091.29, 5.650353
1609141200000, 22098.78, 22098.78, 22056.85, 22079.28, 3.894313
1609141500000, 22080.39, 22106.98, 22052.3, 22106.98, 6.897993
1609141800000, 22105.55, 22121.94, 22058.84, 22077.54, 11.660676
1609142100000, 22075.31, 22075.31, 22026.06, 22026.06, 3.40241
1609142400000, 22027.35, 22061.93, 21946.6, 21971.92, 9.203529
1609142700000, 21974.11, 22011.25, 21941.7, 21949.68, 2.22651
1609143000000, 21946.48, 21990.23, 21863.64, 21889.95, 8.844048
1609143300000, 21891.86, 21891.86, 21801.41, 21834.42, 22.869829
1609143600000, 21833.32, 21917.34, 21833.32, 21899.34, 13.013823
1609143900000, 21897.91, 21992.42, 21894.89, 21975.3, 6.344621
1609144200000, 21973.89, 22116.77, 21973.89, 22065.45, 6.206117
1609144500000, 22061.42, 22111.63, 22029.77, 22045.92, 7.605274
1609144800000, 22048.83, 22052.93, 21942.91, 22017, 10.205207
1609145100000, 22019.51, 22025.37, 21942, 21949, 6.069896
1609145400000, 21949.03, 22017.18, 21941.44, 21976.89, 5.472665
1609145700000, 21977.99, 21996.69, 21944.63, 21983.9, 3.527519
1609146000000, 21983.91, 21983.91, 21853.34, 21853.34, 12.006049
1609146300000, 21853.2, 21937.23, 21853.2, 21911.95, 10.396084
1609146600000, 21913.44, 21952.69, 21902.04, 21908.74, 4.240161
1609146900000, 21911.56, 21976.79, 21900, 21976.79, 3.527194
1609147200000, 21981.91, 22030.25, 21981.91, 22016.31, 3.888255
1609147500000, 22013.19, 22056.85, 21995.17, 22054.81, 4.845985
1609147800000, 22056.48, 22059.22, 21991.21, 21995.43, 9.718717
1609148100000, 21995.43, 22006.37, 21965.96, 21979.02, 8.496641
1609148400000, 21984.85, 22049.07, 21977.46, 22034.52, 5.871523
1609148700000, 22034.71, 22034.71, 21981.68, 21994.98, 2.014667
1609149000000, 21998.51, 21998.51, 21940, 21967.58, 6.724314
1609149300000, 21972.69, 21988.27, 21911.07, 21922.1, 9.631862
1609149600000, 21917.4, 21954.65, 21876.84, 21878.17, 7.788621
1609149900000, 21886.29, 21945, 21873, 21913.64, 12.092674
1609150200000, 21912.28, 21971.83, 21906.33, 21966.93, 4.916202
1609150500000, 21966.93, 22014.98, 21914.51, 21924.09, 11.897084
1609150800000, 21920.2, 21936.83, 21890.02, 21905.36, 10.160174
1609151100000, 21900.24, 21961.89, 21900.24, 21918.23, 11.189124
1609151400000, 21914.54, 21986.64, 21875.99, 21883.87, 15.491466
1609151700000, 21881.79, 21886.02, 21821.2, 21821.81, 19.355699
1609152000000, 21821.95, 21849.14, 21735.84, 21824.06, 14.842357
1609152300000, 21834.79, 21874.09, 21832.74, 21859.91, 5.57794
1609152600000, 21863.61, 21874.1, 21774.77, 21800, 5.729695
1609152900000, 21801.02, 21884.39, 21801.02, 21866.6, 7.082902
1609153200000, 21862.76, 21899.22, 21835.05, 21862.64, 8.39589
1609153500000, 21870.89, 21958.27, 21859.11, 21957.16, 12.354119
1609153800000, 21952.98, 21960, 21916.62, 21917.71, 6.957135
1609154100000, 21923.66, 21937.67, 21879.41, 21917.12, 9.228048
1609154400000, 21920.84, 21963.17, 21910.16, 21944.97, 3.325001
1609154700000, 21944.03, 21963.06, 21933.24, 21944.04, 4.394297
1609155000000, 21934.19, 21945, 21805.54, 21858.23, 18.227272
1609155300000, 21847.29, 21880.68, 21831.92, 21862.16, 7.209271
1609155600000, 21854.86, 21954.73, 21853.65, 21951.1, 4.447818
1609155900000, 21954.7, 22019.47, 21952.35, 21996.49, 9.754645
1609156200000, 21996.48, 22000.9, 21965.48, 21981.33, 4.167008
1609156500000, 21986.84, 22018.4, 21973.43, 22003, 7.32187
1609156800000, 22000.01, 22000.01, 21930, 21939.16, 8.307208
1609157100000, 21930, 21936.48, 21897.74, 21929.34, 11.029125
1609157400000, 21920.18, 22028.12, 21920.17, 22028.12, 14.660614
1609157700000, 22028.12, 22088.19, 22003.91, 22065.91, 14.196851
1609158000000, 22062.71, 22126.8, 22062.71, 22082.09, 15.861613
1609158300000, 22080.31, 22102, 22044.48, 22102, 9.763834
1609158600000, 22102, 22173.28, 22102, 22162.01, 21.149171
1609158900000, 22159.81, 22178.82, 22068.76, 22125.39, 24.427543
1609159200000, 22128.42, 22183.67, 22101.61, 22119.86, 16.744148
1609159500000, 22116.87, 22142.69, 22075, 22119.13, 14.133391
1609159800000, 22113.73, 22164.3, 22081.48, 22131.87, 9.710797
1609160100000, 22130, 22211.98, 22128.92, 22191.81, 9.977849
1609160400000, 22192.63, 22317.86, 22192.63, 22285.68, 35.897978
1609160700000, 22284.55, 22333.43, 22241.07, 22299.18, 21.300831
1609161000000, 22303.89, 22423.45, 22303.89, 22414.51, 28.982226
1609161300000, 22413.31, 22414.63, 22354.76, 22392.07, 13.388619
1609161600000, 22392.07, 22412.27, 22345.02, 22392.83, 20.536802
1609161900000, 22393.36, 22465.73, 22373.95, 22455.97, 13.302148
1609162200000, 22450.53, 22500, 22313.81, 22375.16, 42.813022
1609162500000, 22375.16, 22407.95, 22366.55, 22366.55, 7.293073
1609162800000, 22368.46, 22400, 22365.91, 22374.36, 6.969353
1609163100000, 22373.37, 22400.38, 22318.86, 22349.48, 12.707331
1609163400000, 22350.54, 22357.14, 22215.09, 22265.6, 27.021263
1609163700000, 22265.6, 22301.99, 22250.88, 22301.99, 5.702617
1609164000000, 22304.98, 22378.51, 22264.1, 22285.83, 9.170448
1609164300000, 22278.25, 22303.12, 22240.02, 22270.24, 8.612891
1609164600000, 22270.23, 22324.27, 22262.37, 22263.48, 12.295074
1609164900000, 22262.39, 22316.59, 22262.39, 22295.17, 5.435953
1609165200000, 22295.17, 22339.52, 22218.96, 22332.29, 13.502188
1609165500000, 22339.5, 22365.34, 22306.3, 22323.98, 14.618909
1609165800000, 22332.62, 22332.62, 22257.09, 22286.65, 15.219588
1609166100000, 22285.59, 22331.04, 22260, 22314.48, 15.426457
1609166400000, 22320.85, 22348.99, 22290, 22291.59, 12.939944
1609166700000, 22291.55, 22309.47, 22262.37, 22302.25, 8.074607
1609167000000, 22295.88, 22359, 22280.26, 22337.62, 6.049265
1609167300000, 22336.18, 22353.97, 22312.44, 22318.33, 6.573103
1609167600000, 22316.33, 22349.63, 22262.88, 22263.1, 13.336942
1609167900000, 22262.87, 22288.64, 22227, 22248.93, 8.711509
1609168200000, 22253.46, 22253.46, 22210.52, 22220.35, 6.470818
1609168500000, 22227.7, 22243.27, 22127.22, 22188.42, 28.782557
1609168800000, 22188.44, 22190.16, 22149.3, 22173.04, 11.477094
1609169100000, 22171.95, 22205.86, 22153.58, 22168.39, 11.66475
1609169400000, 22168.39, 22196.15, 22110.21, 22132.2, 8.758817
1609169700000, 22136.29, 22141.65, 22054.19, 22101.24, 18.743185
1609170000000, 22100.15, 22100.84, 21975.2, 22024.12, 30.344049
1609170300000, 22021.36, 22075.97, 22015.17, 22046.78, 8.965086
1609170600000, 22048.81, 22074.08, 22000.06, 22074.08, 9.364111
1609170900000, 22075.93, 22139.69, 22044, 22054.16, 7.391817
1609171200000, 22066, 22090.48, 21908.18, 22049.53, 31.763146
1609171500000, 22053, 22146.49, 22017.28, 22126.7, 15.67899
1609171800000, 22126.7, 22151.23, 22078.02, 22131.89, 12.265081
1609172100000, 22134.98, 22175.11, 22110.14, 22166.29, 9.116201
1609172400000, 22166.29, 22200.27, 22130.75, 22133.45, 9.977382
1609172700000, 22135.82, 22192.14, 22112.07, 22165.08, 6.440685
1609173000000, 22172.06, 22188.36, 22121.92, 22126.68, 3.37069
1609173300000, 22131, 22206, 22131, 22199.05, 7.460062
1609173600000, 22191.69, 22220.67, 22150, 22174.94, 9.121693
1609173900000, 22177.31, 22191.84, 22150.01, 22158.66, 3.813785
1609174200000, 22158.65, 22235.09, 22151.49, 22177.6, 9.512991
1609174500000, 22174.09, 22183.64, 22150.01, 22173.59, 6.252297
1609174800000, 22163.69, 22230, 22152.29, 22203.07, 6.753072
1609175100000, 22203.3, 22227.55, 22181.2, 22206.62, 9.59579
1609175400000, 22206.62, 22206.62, 22150, 22158.35, 6.791487
1609175700000, 22161.2, 22195.29, 22147.89, 22192.74, 6.246995
1609176000000, 22199.13, 22220, 22153.51, 22211.99, 2.79978
1609176300000, 22211.37, 22220, 22179.51, 22200, 4.613967
1609176600000, 22208.76, 22283.03, 22208.76, 22277.06, 9.221792
1609176900000, 22278.2, 22300.28, 22274.21, 22298.8, 6.857557
1609177200000, 22297.69, 22298.86, 22260.01, 22264.94, 13.815093
1609177500000, 22272.6, 22282.53, 22224.81, 22245.01, 5.538409
1609177800000, 22245, 22253.32, 22220.34, 22226.36, 3.27738
1609178100000, 22234.02, 22271.13, 22220.01, 22252.4, 3.569343
1609178400000, 22252.4, 22277.56, 22250.86, 22268.71, 5.562191
1609178700000, 22268.7, 22306.53, 22255.74, 22289.75, 10.852281
1609179000000, 22292.46, 22311.19, 22240, 22240, 6.692535
1609179300000, 22240, 22240, 22189.62, 22232.98, 7.350369
1609179600000, 22235.75, 22260.21, 22217.04, 22250, 6.879679
1609179900000, 22250, 22290.68, 22237.23, 22239.24, 5.294274
1609180200000, 22244.46, 22289.77, 22230.14, 22277.42, 5.978945
1609180500000, 22280.29, 22306.82, 22248.87, 22269.36, 7.833235
1609180800000, 22265.17, 22271.53, 22206.75, 22206.75, 3.063034
1609181100000, 22207.86, 22228.86, 22065.05, 22128.2, 30.770682
1609181400000, 22136.91, 22185.04, 22129.11, 22164.64, 6.361
1609181700000, 22164.64, 22167.02, 22122.59, 22152.34, 12.125161
1609182000000, 22151.1, 22214.36, 22150.89, 22191.02, 8.052848
1609182300000, 22190.06, 22230.15, 22186.95, 22230.15, 4.95333
1609182600000, 22230.25, 22250, 22203.79, 22214.15, 6.113843
1609182900000, 22220.14, 22233.85, 22173.31, 22203.84, 2.16293
1609183200000, 22199.78, 22265.08, 22175.23, 22256.61, 6.062588
1609183500000, 22256.6, 22257.28, 22193, 22199.68, 2.684227
1609183800000, 22201.02, 22250, 22171.73, 22233.74, 5.450662
1609184100000, 22237.01, 22238.12, 22209.1, 22234.82, 3.753574
1609184400000, 22233.87, 22271.54, 22228.28, 22268.77, 3.959555
1609184700000, 22270.41, 22271.54, 22201.1, 22215.17, 3.925784
1609185000000, 22211.35, 22232.59, 22151, 22153.46, 5.379065
1609185300000, 22153.42, 22172.37, 22093.34, 22138.94, 13.065433
1609185600000, 22131.64, 22169.73, 22121, 22155.21, 6.701925
1609185900000, 22163.57, 22183.91, 22135.37, 22158.49, 8.070578
1609186200000, 22158.49, 22168.4, 22121.05, 22154.3, 6.312656
1609186500000, 22160, 22214.7, 22153.23, 22177.81, 8.395167
1609186800000, 22186.89, 22194.22, 22065, 22085.97, 11.359729
1609187100000, 22086.5, 22086.5, 22000.14, 22025.31, 17.636327
