timestamp,open,highest,lowest,close,volume
1618126200000,50037.37,50037.37,49939.95,49949.98,4.060228
1618126500000,49948.97,50016.47,49920.39,49942.63,4.272174
1618126800000,49942.18,50052.07,49939.61,50052.07,7.571729
1618127100000,50050,50088.2,50027.63,50088.2,4.957255
1618127400000,50088.19,50088.88,49999.01,50006.15,3.651804
1618127700000,50001.16,50052.33,49992.35,50012.24,3.480495
1618128000000,50012.24,50122.35,50012.23,50095.6,5.966718
1618128300000,50095.6,50196.99,50073.95,50163.98,7.018698
1618128600000,50163.49,50163.73,50108.71,50144.49,4.622344
1618128900000,50144.49,50215.82,50120.53,50214.87,3.681207
1618129200000,50214.88,50418.01,50167.82,50373,12.853842
1618129500000,50373,50387.94,50301.77,50335.75,9.678592
1618129800000,50346.77,50351.61,50250,50288.77,4.435591
1618130100000,50288.77,50296.37,50240.74,50242.54,2.670284
1618130400000,50242.54,50302.62,50178.25,50295.49,4.532443
1618130700000,50297.74,50355.17,50291.1,50325,3.395995
1618131000000,50325,50331.9,50254.83,50323.72,5.679027
1618131300000,50323.71,50331.23,50263.27,50271.57,5.184659
1618131600000,50271.6,50331.23,50188.6,50245.43,5.754918
1618131900000,50245.92,50280.12,50191.92,50201.23,5.361845
1618132200000,50199.91,50246.54,50095.58,50148.03,7.076813
1618132500000,50148.04,50178.66,50024.78,50031.72,8.60532
1618132800000,50029.58,50101.23,49972.55,50095.46,7.443369
1618133100000,50094.23,50154.33,50083.77,50136.21,5.098925
1618133400000,50135.38,50159.74,49980.94,50010.31,8.963955
1618133700000,50010,50010,49899.5,49978.71,15.280133
1618134000000,49978.71,50038.28,49946.47,49980.58,4.59846
1618134300000,49978.71,50066.96,49962.29,50027.72,6.370504
1618134600000,50027.74,50100,50027.74,50100,5.79104
1618134900000,50099.99,50130.4,50020.82,50103.88,5.971155
1618135200000,50098.61,50146.55,50032.87,50104.07,5.153325
1618135500000,50105.2,50136.4,50032.87,50106.54,4.27716
1618135800000,50106.54,50199.94,50086.41,50196.2,8.93284
1618136100000,50196.2,50287.09,50179.12,50233.34,12.173641
1618136400000,50233.42,50241.81,50105.27,50122.83,8.480772
1618136700000,50124.79,50153.16,50001.6,50026.04,5.936376
1618137000000,50025.72,50081.59,50017.01,50032.7,5.018153
1618137300000,50033.4,50115.03,50031.05,50115.03,2.796476
1618137600000,50115.02,50120.57,49996.63,50008.65,6.310387
1618137900000,50009.65,50088.51,49958.97,50071.65,7.792863
1618138200000,50071.63,50071.63,49951.99,49964.79,8.080391
1618138500000,49965.62,50049.46,49950.21,50034.69,7.473082
1618138800000,50033.89,50224.19,50032.09,50218.1,8.156144
1618139100000,50224.2,50227.16,50115.83,50119.96,5.918226
1618139400000,50130.64,50151.09,49970.2,49970.45,8.781545
1618139700000,49980.01,50045.01,49900,50001.39,18.235229
1618140000000,49993.77,50084.13,49993.77,50030.62,7.061335
1618140300000,50030.17,50087.14,49973.04,50080,7.84235
1618140600000,50080,50110.81,50008.83,50097.54,6.48404
1618140900000,50097.53,50132.12,50042.34,50042.34,5.132337
1618141200000,50051.32,50133.97,50051.32,50133.97,3.800165
1618141500000,50133,50136.58,50065,50120.57,4.902861
1618141800000,50120.57,50168.48,50051.18,50167.34,10.195182
1618142100000,50167.33,50196.2,50092.38,50105.32,6.139022
1618142400000,50108.68,50152.76,50065,50082.26,5.118284
1618142700000,50082.26,50178.41,50033.52,50034.54,13.822866
1618143000000,50033.52,50033.52,49900,49923.21,10.435579
1618143300000,49924.74,49957.27,49863.24,49912.72,7.194573
1618143600000,49910.52,49911.94,49850,49850,7.640509
1618143900000,49850.01,49884.55,49809.6,49881.81,8.758534
1618144200000,49881.87,49923.01,49839.8,49896.22,8.949045
1618144500000,49892.81,49971.38,49868.97,49969.23,5.291801
1618144800000,49969.23,50041.16,49955.44,50007.43,5.020251
1618145100000,50008.63,50071.86,50006.11,50046.41,5.279373
1618145400000,50047.54,50050,49950.01,49952.2,5.714632
1618145700000,49952.2,50054.44,49941.58,50032.19,7.603101
1618146000000,50035.93,50053.89,49950,49988.05,4.680969
1618146300000,49998.08,50030.92,49911,49920.99,6.942096
1618146600000,49920.99,49955.7,49897.82,49949.54,6.547916
1618146900000,49943.41,50050,49937.51,50020.53,3.778338
1618147200000,50020,50043.27,49966.64,50017.54,4.478768
1618147500000,50022.92,50040.53,49862.94,49867.33,10.184421
1618147800000,49869.01,49903.37,49671.03,49692.72,24.474924
1618148100000,49693.22,49841.62,49693.22,49830.88,11.197955
1618148400000,49830.87,49884.19,49800,49835.83,8.68393
1618148700000,49836.39,49890.51,49738.74,49750.13,6.150721
1618149000000,49744.68,49872.14,49719.84,49869.56,7.759993
1618149300000,49869.39,49877.43,49756.38,49782.87,5.520201
1618149600000,49782.87,49877.59,49717.48,49850.26,18.161903
1618149900000,49850.26,49925.25,49850.24,49897.91,12.170828
1618150200000,49897.91,49901.73,49819.53,49829.35,5.138585
1618150500000,49821.83,49854.76,49770.64,49832.72,8.755625
1618150800000,49832.74,49888.05,49826.46,49880.5,3.30716
1618151100000,49880.5,49910.21,49856.42,49882.19,4.347515
1618151400000,49882.16,49972.5,49882.15,49972.5,11.000579
1618151700000,49972.5,50000.83,49954.33,49969.93,8.901037
1618152000000,49964.76,49975.09,49933.51,49965.16,3.493671
1618152300000,49964.27,49975.03,49919.1,49965.59,6.049523
1618152600000,49965.09,50022.05,49956.5,49997.94,3.276609
1618152900000,49996.09,50006.48,49968.93,49999.83,1.80941
1618153200000,50000.94,50120.71,50000.94,50104.78,9.359556
1618153500000,50105.4,50125.1,50059.79,50103.92,5.263815
1618153800000,50101.32,50139.56,50082.98,50103.12,5.898772
1618154100000,50103.15,50146.29,50075.73,50146.29,4.579622
1618154400000,50146.29,50147,50102.2,50113.92,4.286236
1618154700000,50113.91,50131.12,50075.25,50082.33,5.205195
1618155000000,50082.3,50112.82,50031.77,50073.13,5.031947
1618155300000,50070.85,50070.85,49959.23,49960,7.719908
1618155600000,49960,50039.43,49960,50014.37,4.249454
1618155900000,50014.37,50060,49960.72,50060,7.785171
1618156200000,50058.17,50076.3,50021.66,50039.28,6.448924
1618156500000,50038.56,50039.78,49948.72,49959.8,6.172555
1618156800000,49960.34,50061.83,49904.72,49924.34,8.726303
1618157100000,49924.36,50005.51,49862.18,49995.84,4.42134
1618157400000,49996.04,50072.02,49996.04,50013.61,5.135386
1618157700000,50017.31,50018.54,49937.18,50005.87,4.832273
1618158000000,50005.87,50044.75,49956.84,49993,6.193974
1618158300000,49988.79,49988.79,49937.44,49987.85,4.390707
1618158600000,49980.43,50000,49920.2,49999.99,4.790191
1618158900000,49999.99,50033.32,49992.8,50003.37,4.38239
1618159200000,50003.37,50004.4,49935.71,49970.7,6.2917
1618159500000,49969.62,49999.16,49954.61,49985.52,3.840612
1618159800000,49985.52,49985.52,49928.34,49950.04,7.619074
1618160100000,49950.04,50008.96,49923.78,49997.7,6.282312
1618160400000,49997.73,50046.95,49964.75,49996.98,9.054094
1618160700000,49996.98,49996.98,49935.76,49945.76,6.476425
1618161000000,49945.76,49989.55,49892.07,49989.54,5.911443
1618161300000,49989.52,50028.95,49936.43,50023.09,5.55818
1618161600000,50012.93,50063.99,50005.78,50061.5,5.029778
1618161900000,50060.26,50162.59,50052.91,50155.82,7.554903
1618162200000,50151.38,50286,50104.37,50282.45,10.71814
1618162500000,50276.69,50309.75,50189.57,50219.09,14.577278
1618162800000,50222.24,50262.8,50189.72,50231.29,5.056599
1618163100000,50226,50226,50162.25,50162.25,5.712091
1618163400000,50162.25,50217.82,50162.24,50214.57,3.449825
1618163700000,50214.57,50260.96,50189.97,50260.93,4.05617
1618164000000,50260.93,50311.74,50244.29,50251.24,6.309311
1618164300000,50245.26,50258.52,50200,50232.54,4.337449
1618164600000,50233.26,50262.67,50202.15,50224.79,5.79558
1618164900000,50223.9,50240.85,50206.78,50213.51,5.39208
1618165200000,50212.58,50227.21,50175.15,50175.15,6.561387
1618165500000,50175.16,50227.21,50164.63,50224.97,8.605738
1618165800000,50224.48,50312.21,50224.48,50312.21,13.254951
1618166100000,50312.22,50315.63,50208.32,50248,8.937053
1618166400000,50217.78,50225.76,50179.4,50205,6.569742
1618166700000,50205,50240.82,50186.78,50213.83,7.356809
1618167000000,50213.83,50236.25,50187.9,50233.77,4.326926
1618167300000,50233.77,50274.16,50189.12,50250.8,6.251647
1618167600000,50250.8,50281.72,50227.88,50281.72,9.622562
1618167900000,50281.72,50380,50270.9,50372.03,11.7499
1618168200000,50370.06,50380,50347.95,50377.14,7.372853
1618168500000,50377.14,50499,50377.13,50436.09,22.632363
1618168800000,50436.69,50477.14,50329.01,50371.68,10.804515
1618169100000,50367.57,50373.38,50080,50198.31,22.991455
1618169400000,50198.33,50203.79,50021.59,50047.83,22.438329
1618169700000,50055.07,50234.64,50050.13,50223.13,11.020184
1618170000000,50216.34,50250.35,50166.9,50166.9,6.250971
1618170300000,50165,50180.14,50043.07,50093.16,12.047626
1618170600000,50093.16,50156.8,50077.01,50148.5,4.815358
1618170900000,50148.29,50187.32,50113.66,50155.15,6.636718
1618171200000,50155.78,50193.89,50124.82,50178.1,5.752403
1618171500000,50182.73,50195.32,50143.24,50171.46,4.188552
1618171800000,50171.46,50204.24,50123.99,50141.29,6.505679
1618172100000,50141.31,50237.2,50120.59,50237.2,4.743159
1618172400000,50235.94,50258.63,50194.39,50228.52,6.207986
1618172700000,50228.52,50249.24,50203.91,50230.88,3.07024
1618173000000,50230.89,50240.76,50171.41,50180.15,3.086742
1618173300000,50180.15,50189.14,50120.59,50137.12,2.844785
1618173600000,50131.72,50149.97,50111.58,50126.72,2.951527
1618173900000,50126.71,50127.22,50022.17,50052.36,6.058595
1618174200000,50049.18,50083.79,50010.66,50073.24,4.443649
1618174500000,50073.23,50184.6,50061.03,50184.43,4.388724
1618174800000,50183.93,50183.94,50088.53,50116.31,7.345422
1618175100000,50117.58,50118.02,50040,50044.11,6.408433
1618175400000,50044.12,50130.28,50041.77,50097.32,4.964226
1618175700000,50097.32,50099.09,50062.72,50095.84,2.696121
1618176000000,50095.18,50112.6,50085.1,50095.3,3.39512
1618176300000,50099.93,50100.41,50039.28,50045.73,4.909452
1618176600000,50045.73,50098.09,50010,50098.09,4.140151
1618176900000,50098.09,50124.4,50061.51,50114.61,4.458115
1618177200000,50115.07,50162.34,50102.82,50160.44,3.581891
1618177500000,50160.45,50160.45,50075,50116.81,3.561198
1618177800000,50116.63,50117.87,50039.99,50085.38,6.069246
1618178100000,50090.44,50136.75,50076.88,50130.46,3.86932
1618178400000,50129.95,50129.95,49997.6,49997.61,6.680214
1618178700000,49997.61,50072.06,49989.76,50055.77,8.490526
1618179000000,50067.68,50114,50036.14,50099.12,9.340292
1618179300000,50111.69,50186.3,50069.02,50186.3,11.050273
1618179600000,50186.3,50410.17,50177.66,50363.55,24.954192
1618179900000,50363.53,50466.7,50340.17,50425.01,11.213814
1618180200000,50425.01,50479.99,50299.62,50313.16,10.508007
1618180500000,50315.73,50324.87,50213.44,50213.44,4.96868
1618180800000,50213.43,50303.57,50213.43,50279.09,4.869723
1618181100000,50283.64,50425.79,50283.61,50399.69,6.811019
1618181400000,50399.68,50463.75,50378.77,50397.26,12.575614
1618181700000,50397.05,50459.02,50340.52,50458.89,3.948952
1618182000000,50444.28,50458.93,50354.83,50409.07,4.897551
1618182300000,50405.32,50409.08,50359.21,50366.9,2.78256
1618182600000,50366.89,50413.73,50304.55,50338.34,3.688559
1618182900000,50326.95,50369.14,50312.13,50352.18,1.418769
1618183200000,50338.75,50399.53,50320,50367.98,10.156513
1618183500000,50361.43,50361.43,50297.76,50334,4.629289
1618183800000,50334.77,50344.27,50231.22,50265,7.639626
1618184100000,50283.6,50387.96,50283.6,50372.8,3.897343
1618184400000,50373.22,50426.46,50348.25,50351.01,5.115171
1618184700000,50350,50424.36,50324.81,50382.07,4.698352
1618185000000,50382.06,50430.08,50351.07,50430.08,4.093651
1618185300000,50428.31,50435.89,50363.39,50394.44,1.868042
1618185600000,50389.37,50600,50389.37,50559.63,32.674029
1618185900000,50549.83,50558.53,50281.63,50281.63,9.881239
1618186200000,50281.11,50318.66,50223.13,50235.34,4.277995
1618186500000,50235.34,50275,50190.91,50208.98,7.213892
1618186800000,50208.99,50208.99,50052.19,50129.28,7.331431
1618187100000,50127,50136.43,50031.06,50102.13,7.355182
1618187400000,50105.18,50150.73,50084.32,50133.45,2.213053
1618187700000,50140.8,50225.64,50130.78,50223.86,3.179616
1618188000000,50215.56,50245.71,50155.61,50174.13,4.182782
1618188300000,50172.09,50200.06,50152.66,50153.54,2.570174
1618188600000,50157.19,50247.32,50153.44,50228.11,2.314629
1618188900000,50234.98,50247.44,50165.64,50225.1,2.845408
1618189200000,50228.35,50266.77,50223.06,50228.04,2.135621
1618189500000,50241.84,50310.34,50227.96,50310.34,2.940556
1618189800000,50310.34,50362.93,50305.82,50362.93,2.922049
1618190100000,50362.33,50490,50353,50400.01,5.851661
1618190400000,50400.01,50458.36,50357.2,50357.2,5.578174
1618190700000,50364.43,50391.67,50277.25,50282.2,3.656096
1618191000000,50277.22,50349.99,50271.02,50349.99,2.3368
1618191300000,50349.99,50387.88,50318.01,50346.95,4.482093
1618191600000,50346.95,50347.34,50321.21,50329.83,1.214626
1618191900000,50329.84,50368.18,50318.01,50358.31,1.792591
1618192200000,50358.31,50402.39,50357.33,50370.62,1.672313
1618192500000,50360.94,50367.23,50269.97,50291.09,3.57412
1618192800000,50291.09,50351.45,50257.02,50328.85,2.021712
1618193100000,50336.77,50340.96,50235.29,50235.29,3.790713
1618193400000,50235.29,50276.16,50223.13,50270.62,2.227844
1618193700000,50269.29,50290.97,50242.77,50270.33,3.629689
1618194000000,50270.33,50270.34,50225.15,50236.8,2.053998
1618194300000,50234.21,50247.86,50206.75,50206.75,3.157938
1618194600000,50213.02,50257.9,50205.14,50205.14,3.615417
1618194900000,50205.14,50205.14,50143.76,50171.42,3.137233
1618195200000,50162.96,50186.74,50143.01,50145.34,1.460799
1618195500000,50145.35,50180.22,50068.81,50085.61,3.774624
1618195800000,50099.01,50146.73,50050,50127.48,4.279204
1618196100000,50135.28,50135.28,50117.1,50128.38,1.838403
1618196400000,50128.37,50182.24,50110.14,50170.62,2.841482
1618196700000,50169.26,50210.68,50167.68,50210.64,1.254621
1618197000000,50210.64,50230.7,50192.5,50219.33,2.320154
1618197300000,50220.11,50239.45,50197.06,50197.06,2.805675
1618197600000,50197.05,50241.41,50196.77,50241.04,2.531737
1618197900000,50241.04,50325.65,50207.67,50325.64,1.718203
1618198200000,50325.64,50406.17,50324.53,50372.04,3.590318
1618198500000,50376.43,50382.59,50317.2,50377.06,2.81342
1618198800000,50379.06,50580,50378.45,50580,10.682092
1618199100000,50580,50599,50453.69,50513.44,5.73299
1618199400000,50503.34,50666.74,50503.34,50666.74,16.416512
1618199700000,50666.99,50666.99,50537.66,50595.53,9.419558
1618200000000,50602.5,50686.93,50573.69,50575,7.182934
1618200300000,50574.99,50686.17,50545.7,50677.46,7.066219
1618200600000,50682.87,50782.94,50682.87,50771.91,12.279037
1618200900000,50767.95,50788,50669.41,50719.41,8.722793
1618201200000,50723.79,50737.64,50603.94,50607.94,4.993553
1618201500000,50601.15,50676.75,50595.67,50617.71,5.612528
1618201800000,50615.6,50655.88,50490,50517.32,6.848217
1618202100000,50513.06,50538.24,50443.96,50501.16,11.273223
1618202400000,50501.33,50609.84,50501.33,50551.5,6.986273
1618202700000,50551.37,50551.37,50465.67,50515.7,4.254742
1618203000000,50511.87,50578.48,50505.8,50546.16,8.499259
1618203300000,50546.14,50563.52,50417.63,50438.42,4.577273
1618203600000,50438.52,50487.08,50396.77,50403.28,5.518347
1618203900000,50409.66,50409.66,50364.15,50373.29,3.613973
1618204200000,50387.49,50541.17,50385.54,50533.75,6.819633
1618204500000,50530.09,50546.94,50450.15,50458.66,5.284404
1618204800000,50462.99,50510.65,50461.26,50476.29,4.066121
1618205100000,50475.21,50475.21,50426.49,50455,3.905536
1618205400000,50452.95,50460.52,50373.73,50378.1,4.39638
1618205700000,50384.3,50451.61,50377.63,50439.89,2.846003
1618206000000,50439.77,50490.31,50434.53,50490.31,4.165823
1618206300000,50490.47,50540.31,50468.14,50508.17,3.103888
1618206600000,50500.57,50523.89,50479.91,50489.63,4.92514
1618206900000,50489.64,50530,50468.56,50530,4.343161
1618207200000,50534.15,50575.68,50494.69,50494.69,7.655113
1618207500000,50496.22,50538.96,50454.22,50537.55,6.940911
1618207800000,50531.87,50578.07,50497.95,50526.2,6.802728
1618208100000,50526.31,50615.18,50502.95,50611.15,7.896166
1618208400000,50616.07,50659.48,50596.1,50627.52,10.944236
1618208700000,50627.52,50690.77,50610.73,50685.04,5.941911
1618209000000,50685.02,50769.44,50680.83,50745.2,8.085823
1618209300000,50747.02,50766.43,50703.64,50739.8,7.858581
1618209600000,50733.45,50815.32,50733.45,50779.12,18.072223
1618209900000,50772.31,50800,50711.62,50733.69,10.102326
1618210200000,50733.7,50963.69,50733.7,50963.37,25.919848
1618210500000,50963.34,51068.29,50885.3,51037.96,50.202745
1618210800000,51037.97,51117,50948.33,50948.33,31.06247
1618211100000,50948.37,51020.48,50948.33,51008.07,27.995624
1618211400000,51008.07,51199.02,50983.27,51077.99,29.417247
1618211700000,51079.06,51200,51079.04,51199.11,22.232151
1618212000000,51196.83,51232.64,51086.95,51168.69,22.715299
1618212300000,51168.69,51322.07,51162.85,51282.56,28.827431
1618212600000,51276.66,51480.19,51267.4,51283.4,33.889123
1618212900000,51283.4,51388.15,51219.7,51271.88,28.163056
1618213200000,51271.88,51279,51190.49,51240.77,17.733762
1618213500000,51246.53,51263.3,51036.99,51061.24,22.262216
1618213800000,51056.77,51192.91,51036.94,51125.02,16.828162
1618214100000,51124.98,51143.37,51070.85,51080.08,12.239496
1618214400000,51080.06,51176.65,51001.3,51129.6,19.286735
1618214700000,51134.41,51146.94,51015.15,51035.21,11.673854
1618215000000,51027.64,51136.67,51023.51,51089.1,10.759416
1618215300000,51089.04,51161.33,51089.03,51161.33,11.136212
1618215600000,51162.75,51209.27,51155.45,51167.66,8.876298
1618215900000,51167.64,51188.56,51077.69,51122.13,9.009812
1618216200000,51122.12,51148.07,51062.17,51062.17,11.625941
1618216500000,51060.3,51100.32,51022.75,51039.67,15.743797
1618216800000,51039.66,51049.32,50961.66,50961.67,11.904592
1618217100000,50961.66,51082.25,50950.49,51035.02,7.658421
1618217400000,51036.46,51100,51020.96,51022.63,10.013539
1618217700000,51022.62,51075,50978.62,51062.64,8.337924
1618218000000,51068.14,51175.36,51068.13,51163,18.227421
1618218300000,51163.01,51201.06,51133.67,51171.24,11.255546
1618218600000,51171.24,51194.36,50983.58,51037.74,22.047753
1618218900000,51043.73,51135.56,51031.51,51094.5,12.179458
1618219200000,51094.36,51150.74,51077.02,51080,14.349056
1618219500000,51081.85,51146.39,51081.85,51105.28,15.490832
1618219800000,51108.56,51121.07,51053.92,51112.99,23.336513
1618220100000,51112.97,51112.99,50579.52,50644.66,34.925693
1618220400000,50644.66,50749.47,50602.57,50709.01,12.300384
1618220700000,50516.79,50703.85,50500,50628.05,29.963139
1618221000000,50616.27,50661.95,50583.56,50589.94,17.381684
1618221300000,50589.95,50625.4,50219.25,50421.22,43.715129
1618221600000,50421.21,50646.49,50349.53,50646.49,31.415413
1618221900000,50639.57,50688.73,50590.01,50609.99,18.829306
1618222200000,50609.83,50619.36,50536.61,50563.26,27.105962
1618222500000,50563.27,50585.18,50326.64,50496.52,20.409539
1618222800000,50499.06,50527.94,50333.04,50353.85,16.710187
1618223100000,50348.95,50456.75,50301.01,50452.19,10.932623
1618223400000,50452.19,50461.04,50260.04,50330.12,14.614665
1618223700000,50330.13,50337.56,50325.4,50336,0.116869
